Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	38850001	1.07126	1.04879	4
1	38900001	1.03158	1.04879	4
1	38950001	1.03618	1.04879	4
1	39000001	0.997449	1.04879	4
1	39050001	1.03932	1.04879	4
1	39100001	1.09621	1.04879	4
1	39150001	1.1059	1.04879	4
1	39200001	1.04816	1.04879	4
1	39250001	1.02849	1.04879	4
1	39300001	1.04839	1.04879	4
1	39350001	1.05477	1.04879	4
1	39400001	0.98001	1.04879	4
1	39450001	1.06609	1.04879	4
1	39500001	1.08214	1.04879	4
1	39550001	1.07721	1.04879	4
1	39600001	1.04211	1.04879	4
1	39650001	1.10075	1.04879	4
1	39700001	1.01617	1.04879	4
1	39750001	1.03409	1.04879	4
1	39800001	1.04889	1.04879	4
1	39850001	1.0508	1.04879	4
1	39900001	1.03653	1.04879	4
1	39950001	1.04378	1.04879	4
1	40000001	1.03592	1.04879	4
1	40050001	1.03978	1.04879	4
1	40100001	1.07795	1.04879	4
1	40150001	1.08716	1.04879	4
1	40200001	1.08201	1.04879	4
1	40250001	1.08206	1.04879	4
1	40300001	1.05573	1.04879	4
1	40350001	1.00189	1.04879	4
1	40400001	1.02531	1.04879	4
1	40450001	1.03256	1.04879	4
1	40500001	1.04346	1.04879	4
1	40550001	1.03336	1.04879	4
1	40600001	1.06228	1.04879	4
1	40650001	1.0638	1.04879	4
1	40700001	1.04504	1.04879	4
1	40750001	1.09564	1.04879	4
1	40800001	1.06974	1.04879	4
1	40850001	1.08921	1.04879	4
1	40900001	1.07069	1.04879	4
1	40950001	1.05003	1.04879	4
1	41000001	1.04119	1.04879	4
1	41050001	1.06334	1.04879	4
1	41100001	1.01165	1.04879	4
1	41150001	1.05235	1.04879	4
1	41200001	1.015	1.04879	4
1	41250001	1.04324	1.04879	4
1	41300001	1.07736	1.04879	4
1	41350001	1.07232	1.04879	4
1	41400001	1.00896	1.04879	4
1	41450001	1.07433	1.04879	4
1	41500001	1.04559	1.04879	4
1	41550001	1.07708	1.04879	4
1	41600001	1.07571	1.04879	4
1	41650001	1.08833	1.04879	4
1	41700001	1.0261	1.04879	4
1	41750001	1.05021	1.04879	4
1	41800001	1.04239	1.04879	4
1	41850001	1.03356	1.04879	4
1	41900001	1.00419	1.04879	4
1	41950001	1.04706	1.04879	4
1	42000001	1.06512	1.04879	4
1	42050001	1.09333	1.04879	4
1	42100001	1.0384	1.04879	4
1	42150001	0.975722	1.04879	4
1	42200001	1.10043	1.04879	4
1	42250001	1.07005	1.04879	4
1	42300001	1.02049	1.04879	4
1	42350001	1.01822	1.04879	4
1	42400001	0.988921	1.04879	4
1	42450001	0.988583	1.04879	4
1	42500001	1.05422	1.04879	4
1	42550001	1.00889	1.04879	4
1	42600001	1.12408	1.04879	4
1	42650001	1.03345	1.04879	4
1	42700001	1.07055	1.04879	4
1	42750001	1.06464	1.04879	4
1	42800001	1.0711	1.04879	4
1	42850001	1.06991	1.04879	4
1	42900001	1.06005	1.04879	4
1	42950001	0.964367	1.04879	4
1	43000001	1.05938	1.04879	4
1	43050001	1.03403	1.04879	4
1	43100001	0.991203	1.04879	4
1	43150001	1.04432	1.04879	4
1	43200001	1.09719	1.04879	4
1	43250001	1.07162	1.04879	4
1	43300001	1.1258	1.04879	4
1	43350001	0.989929	1.04879	4
1	43400001	0.994386	1.04879	4
1	43450001	1.06278	1.04879	4
1	43500001	1.06306	1.04879	4
1	43550001	1.09811	1.04879	4
1	43600001	1.10465	1.04879	4
1	43650001	1.05545	1.04879	4
1	43700001	1.08023	1.04879	4
1	43750001	0.99721	1.04879	4
1	43800001	1.07392	1.04879	4
1	43850001	1.02295	1.04879	4
1	43900001	1.03874	1.04879	4
1	43950001	1.05123	1.04879	4
1	44000001	1.05758	1.04879	4
1	44050001	1.06176	1.04879	4
1	44100001	0.956479	1.04879	4
1	44150001	1.05282	1.04879	4
1	44200001	1.08567	1.04879	4
1	44250001	1.04508	1.04879	4
1	44300001	1.06368	1.04879	4
1	44350001	1.02288	1.04879	4
1	44400001	1.05053	1.04879	4
1	44450001	1.04121	1.04879	4
1	44500001	1.08483	1.04879	4
1	44550001	1.02204	1.04879	4
1	44600001	1.08032	1.04879	4
1	44650001	1.11192	1.04879	4
1	44700001	1.01663	1.04879	4
1	44750001	0.980613	1.04879	4
1	44800001	1.03543	1.04879	4
1	44850001	1.05807	1.04879	4
1	44900001	1.04924	1.04879	4
1	44950001	1.05936	1.04879	4
1	45000001	0.988385	1.04879	4
1	45050001	1.04563	1.04879	4
1	45100001	1.04606	1.04879	4
1	45150001	1.05046	1.04879	4
1	45200001	1.06831	1.04879	4
1	45250001	1.03474	1.04879	4
1	45300001	1.09169	1.04879	4
1	45350001	1.09305	1.04879	4
1	45400001	1.08008	1.04879	4
1	45450001	1.00057	1.04879	4
1	45500001	1.0601	1.04879	4
1	45550001	1.15063	1.04879	4
1	45600001	1.07848	1.04879	4
1	45650001	1.09403	1.04879	4
1	45700001	1.00686	1.04879	4
1	45750001	1.05013	1.04879	4
1	45800001	1.07743	1.04879	4
1	45850001	0.994189	1.04879	4
1	45900001	1.01811	1.04879	4
1	45950001	1.02841	1.04879	4
1	46000001	1.06195	1.04879	4
1	46050001	1.0294	1.04879	4
1	46100001	1.05841	1.04879	4
1	46150001	1.07697	1.04879	4
1	46200001	1.03065	1.04879	4
1	46250001	1.07182	1.04879	4
1	46300001	0.98659	1.04879	4
1	46350001	1.06697	1.04879	4
1	46400001	1.09557	1.04879	4
1	46450001	1.02088	1.04879	4
1	46500001	1.09214	1.04879	4
1	46550001	1.0879	1.04879	4
1	46600001	1.0501	1.04879	4
1	46650001	0.991531	1.04879	4
1	46700001	1.00694	1.04879	4
1	46750001	1.04907	1.04879	4
1	46800001	0.98779	1.04879	4
1	46850001	1.034	1.04879	4
1	46900001	1.02064	1.04879	4
1	46950001	1.07691	1.04879	4
1	47000001	1.05448	1.04879	4
1	47050001	0.953895	1.04879	4
1	47100001	1.00299	1.04879	4
1	47150001	1.02321	1.04879	4
1	47200001	1.08049	1.04879	4
1	47250001	1.04187	1.04879	4
1	47300001	1.05436	1.04879	4
1	47350001	1.05845	1.04879	4
1	47400001	0.995636	1.04879	4
1	47450001	1.07197	1.04879	4
1	47500001	1.07336	1.04879	4
1	47550001	1.08665	1.04879	4
1	47600001	1.03997	1.04879	4
1	47650001	1.06389	1.04879	4
1	47700001	0.992276	1.04879	4
1	47750001	1.15486	1.04879	4
1	47800001	1.06689	1.04879	4
1	47850001	1.05239	1.04879	4
1	47900001	1.04262	1.04879	4
1	47950001	1.04614	1.04879	4
1	48000001	1.02923	1.04879	4
1	48050001	0.986224	1.04879	4
1	48100001	1.05756	1.04879	4
1	48150001	1.06111	1.04879	4
1	48200001	1.05377	1.04879	4
1	48250001	0.978918	1.04879	4
1	48300001	1.02057	1.04879	4
1	48350001	0.999229	1.04879	4
1	48400001	1.04417	1.04879	4
1	48450001	1.08943	1.04879	4
1	48500001	1.11194	1.04879	4
1	48550001	1.09259	1.04879	4
1	48600001	1.03421	1.04879	4
1	48650001	1.14143	1.04879	4
1	48700001	1.06695	1.04879	4
1	48750001	1.12289	1.04879	4
1	48800001	1.06449	1.04879	4
1	48850001	1.03835	1.04879	4
1	48900001	1.05461	1.04879	4
1	48950001	1.10181	1.04879	4
1	49000001	1.01298	1.04879	4
1	49050001	1.0759	1.04879	4
1	49100001	1.07285	1.04879	4
1	49150001	1.03871	1.04879	4
1	49200001	1.09928	1.04879	4
1	49250001	1.05061	1.04879	4
1	49300001	1.03364	1.04879	4
1	49350001	1.0823	1.04879	4
1	49400001	1.04533	1.04879	4
1	49450001	1.06689	1.04879	4
1	49500001	1.06863	1.04879	4
1	49550001	0.973191	1.04879	4
1	49600001	1.10035	1.04879	4
1	49650001	0.996917	1.04879	4
1	49700001	1.05727	1.04879	4
1	49750001	1.0519	1.04879	4
1	49800001	1.02967	1.04879	4
1	49850001	1.25649	1.04879	4
1	49900001	1.07116	1.04879	4
1	49950001	1.01321	1.04879	4
1	50000001	1.04078	1.04879	4
1	50050001	1.01231	1.04879	4
1	50100001	1.03173	1.04879	4
1	50150001	1.06805	1.04879	4
1	50200001	1.12349	1.04879	4
1	50250001	1.09851	1.04879	4
1	50300001	1.04604	1.04879	4
1	50350001	1.04316	1.04879	4
1	50400001	1.02685	1.04879	4
1	50450001	1.07262	1.04879	4
1	50500001	1.05185	1.04879	4
1	50550001	1.05171	1.04879	4
1	50600001	1.04633	1.04879	4
1	50650001	0.971223	1.04879	4
1	50700001	1.03675	1.04879	4
1	50750001	1.09233	1.04879	4
1	50800001	1.05049	1.04879	4
1	50850001	1.0099	1.04879	4
1	50900001	1.01202	1.04879	4
1	50950001	0.991368	1.04879	4
1	51000001	1.0536	1.04879	4
1	51050001	1.06866	1.04879	4
1	51100001	1.08818	1.04879	4
1	51150001	1.01277	1.04879	4
1	51200001	1.07785	1.04879	4
1	51250001	1.09147	1.04879	4
1	51300001	1.05801	1.04879	4
1	51350001	1.09208	1.04879	4
1	51400001	1.03826	1.04879	4
1	51450001	0.943443	1.04879	4
1	51500001	1.06714	1.04879	4
1	51550001	1.03678	1.04879	4
1	51600001	1.04095	1.04879	4
1	51650001	0.989873	1.04879	4
1	51700001	1.04495	1.04879	4
1	51750001	1.03028	1.04879	4
1	51800001	0.97675	1.04879	4
1	51850001	1.08982	1.04879	4
1	51900001	1.05169	1.04879	4
1	51950001	1.06057	1.04879	4
1	52000001	1.0817	1.04879	4
1	52050001	1.01647	1.04879	4
1	52100001	1.07257	1.04879	4
1	52150001	0.929606	1.04879	4
1	52200001	1.01238	1.04879	4
1	52250001	1.05765	1.04879	4
1	52300001	1.07201	1.04879	4
1	52350001	1.01487	1.04879	4
1	52400001	1.02693	1.04879	4
1	52450001	1.04308	1.04879	4
1	52500001	1.05245	1.04879	4
1	52550001	1.13354	1.04879	4
1	52600001	1.05924	1.04879	4
1	52650001	1.05729	1.04879	4
1	52700001	1.07679	1.04879	4
1	52750001	1.05636	1.04879	4
1	52800001	1.04317	1.04879	4
1	52850001	1.12001	1.04879	4
1	52900001	0.998846	1.04879	4
1	52950001	1.06433	1.04879	4
1	53000001	1.04288	1.04879	4
1	53050001	1.04433	1.04879	4
1	53100001	1.05201	1.04879	4
1	53150001	1.03124	1.04879	4
1	53200001	1.00982	1.04879	4
1	53250001	1.09425	1.04879	4
1	53300001	0.993324	1.04879	4
1	53350001	1.06267	1.04879	4
1	53400001	1.02322	1.04879	4
1	53450001	1.04599	1.04879	4
1	53500001	1.02519	1.04879	4
1	53550001	1.05118	1.04879	4
1	53600001	1.07997	1.04879	4
1	53650001	1.09482	1.04879	4
1	53700001	1.00725	1.04879	4
1	53750001	1.02218	1.04879	4
1	53800001	1.02801	1.04879	4
1	53850001	1.01414	1.04879	4
1	53900001	1.01883	1.04879	4
1	53950001	1.03432	1.04879	4
1	54000001	1.0265	1.04879	4
1	54050001	1.10969	1.04879	4
1	54100001	1.09693	1.04879	4
1	54150001	1.10387	1.04879	4
1	54200001	0.996664	1.04879	4
1	54250001	1.07416	1.04879	4
1	54300001	1.07408	1.04879	4
1	54350001	1.02887	1.04879	4
1	54400001	0.978504	1.04879	4
1	54450001	1.04129	1.04879	4
1	54500001	1.08164	1.04879	4
1	54550001	1.02202	1.04879	4
1	54600001	1.04832	1.04879	4
1	54650001	1.07048	1.04879	4
1	54700001	1.00293	1.04879	4
1	54750001	1.00813	1.04879	4
1	54800001	1.01281	1.04879	4
1	54850001	1.03331	1.04879	4
1	54900001	1.11588	1.04879	4
1	54950001	1.08087	1.04879	4
1	55000001	1.08557	1.04879	4
1	55050001	1.0703	1.04879	4
1	55100001	1.04664	1.04879	4
1	55150001	1.07953	1.04879	4
1	55200001	1.00284	1.04879	4
1	55250001	1.02031	1.04879	4
1	55300001	1.04589	1.04879	4
1	55350001	1.07704	1.04879	4
1	55400001	1.04463	1.04879	4
1	55450001	1.08399	1.04879	4
1	55500001	1.04042	1.04879	4
1	55550001	1.04585	1.04879	4
1	55600001	1.07928	1.04879	4
1	55650001	1.01516	1.04879	4
1	55700001	1.03325	1.04879	4
1	55750001	1.08175	1.04879	4
1	55800001	1.01574	1.04879	4
1	55850001	1.12984	1.04879	4
1	55900001	1.09479	1.04879	4
1	55950001	1.03045	1.04879	4
1	56000001	1.05099	1.04879	4
1	56050001	1.06859	1.04879	4
1	56100001	1.0583	1.04879	4
1	56150001	1.01187	1.04879	4
1	56200001	1.07544	1.04879	4
1	56250001	1.1059	1.04879	4
1	56300001	1.07313	1.04879	4
1	56350001	1.08151	1.04879	4
1	56400001	1.03949	1.04879	4
1	56450001	0.97089	1.04879	4
1	56500001	1.12548	1.04879	4
1	56550001	1.0261	1.04879	4
1	56600001	0.990041	1.04879	4
1	56650001	1.07475	1.04879	4
1	56700001	1.11191	1.04879	4
1	56750001	1.10113	1.04879	4
1	56800001	1.10137	1.04879	4
1	56850001	1.04326	1.04879	4
1	56900001	1.06031	1.04879	4
1	56950001	1.08757	1.04879	4
1	57000001	1.0162	1.04879	4
1	57050001	1.08219	1.04879	4
1	57100001	1.07654	1.04879	4
1	57150001	1.08739	1.04879	4
1	57200001	1.09984	1.04879	4
1	57250001	1.09909	1.04879	4
1	57300001	1.00075	1.04879	4
1	57350001	1.05135	1.04879	4
1	57400001	1.0201	1.04879	4
1	57450001	1.06067	1.04879	4
1	57500001	1.04159	1.04879	4
1	57550001	1.06706	1.04879	4
1	57600001	1.06597	1.04879	4
1	57650001	1.05967	1.04879	4
1	57700001	1.02947	1.04879	4
1	57750001	1.06038	1.04879	4
1	57800001	1.0362	1.04879	4
1	57850001	1.06954	1.04879	4
1	57900001	1.10593	1.04879	4
1	57950001	1.05346	1.04879	4
1	58000001	1.13317	1.04879	4
1	58050001	1.03071	1.04879	4
1	58100001	1.02821	1.04879	4
1	58150001	1.0155	1.04879	4
1	58200001	1.02033	1.04879	4
1	58250001	1.03867	1.04879	4
1	58300001	1.06886	1.04879	4
1	58350001	1.00751	1.04879	4
1	58400001	0.999913	1.04879	4
1	58450001	1.04591	1.04879	4
1	58500001	0.967471	1.04879	4
1	58550001	1.12647	1.04879	4
1	58600001	1.05836	1.04879	4
1	58650001	1.0626	1.04879	4
1	58700001	1.04774	1.04879	4
1	58750001	1.11026	1.04879	4
1	58800001	1.03938	1.04879	4
1	58850001	1.04642	1.04879	4
1	58900001	1.01544	1.04879	4
1	58950001	1.02825	1.04879	4
1	59000001	1.06853	1.04879	4
1	59050001	1.04703	1.04879	4
1	59100001	1.06172	1.04879	4
1	59150001	1.04617	1.04879	4
1	59200001	1.02784	1.04879	4
1	59250001	1.0376	1.04879	4
1	59300001	1.13426	1.04879	4
1	59350001	1.01619	1.04879	4
1	59400001	1.03621	1.04879	4
1	59450001	1.14141	1.04879	4
1	59500001	1.08359	1.04879	4
1	59550001	1.06515	1.04879	4
1	59600001	1.06645	1.04879	4
1	59650001	1.01627	1.04879	4
1	59700001	1.11814	1.04879	4
1	59750001	1.04249	1.04879	4
1	59800001	1.0779	1.04879	4
1	59850001	1.04941	1.04879	4
1	59900001	1.08039	1.04879	4
1	59950001	1.11536	1.04879	4
1	60000001	1.0496	1.04879	4
1	60050001	1.07958	1.04879	4
1	60100001	1.03867	1.04879	4
1	60150001	1.05047	1.04879	4
1	60200001	1.00095	1.04879	4
1	60250001	1.1087	1.04879	4
1	60300001	1.08869	1.04879	4
1	60350001	1.06639	1.04879	4
1	60400001	1.0766	1.04879	4
1	60450001	1.1191	1.04879	4
1	60500001	0.999238	1.04879	4
1	60550001	1.05256	1.04879	4
1	60600001	1.07391	1.04879	4
1	60650001	1.0701	1.04879	4
1	60700001	1.01056	1.04879	4
1	60750001	1.05749	1.04879	4
1	60800001	1.12177	1.04879	4
1	60850001	1.00627	1.04879	4
1	60900001	1.04862	1.04879	4
1	60950001	1.04397	1.04879	4
1	61000001	1.01457	1.04879	4
1	61050001	0.995547	1.04879	4
1	61100001	1.04072	1.04879	4
1	61150001	1.0411	1.04879	4
1	61200001	1.01876	1.04879	4
1	61250001	1.06297	1.04879	4
1	61300001	1.01225	1.04879	4
1	61350001	1.07108	1.04879	4
1	61400001	1.0239	1.04879	4
1	61450001	1.05331	1.04879	4
1	61500001	1.02701	1.04879	4
1	61550001	1.06484	1.04879	4
1	61600001	1.15008	1.04879	4
1	61650001	1.01248	1.04879	4
1	61700001	1.05179	1.04879	4
1	61750001	1.05996	1.04879	4
1	61800001	0.999305	1.04879	4
1	61850001	1.056	1.04879	4
1	61900001	1.05123	1.04879	4
1	61950001	1.07269	1.04879	4
1	62000001	1.04888	1.04879	4
1	62050001	1.05919	1.04879	4
1	62100001	1.07444	1.04879	4
1	62150001	1.0548	1.04879	4
1	62200001	1.0793	1.04879	4
1	62250001	1.08329	1.04879	4
1	62300001	1.06484	1.04879	4
1	62350001	1.02767	1.04879	4
1	62400001	1.06121	1.04879	4
1	62450001	1.10569	1.04879	4
1	62500001	1.0153	1.04879	4
1	62550001	1.0535	1.04879	4
1	62600001	1.01104	1.04879	4
1	62650001	1.06653	1.04879	4
1	62700001	1.02758	1.04879	4
1	62750001	1.03826	1.04879	4
1	62800001	1.02027	1.04879	4
1	62850001	1.08791	1.04879	4
1	62900001	1.00616	1.04879	4
1	62950001	1.02749	1.04879	4
1	63000001	1.02676	1.04879	4
1	63050001	0.993248	1.04879	4
1	63100001	1.05899	1.04879	4
1	63150001	1.00562	1.04879	4
1	63200001	1.00372	1.04879	4
1	63250001	1.01335	1.04879	4
1	63300001	1.00742	1.04879	4
1	63350001	0.981825	1.04879	4
1	63400001	1.00267	1.04879	4
1	63450001	0.979145	1.04879	4
1	63500001	0.997437	1.04879	4
1	63550001	1.03559	1.04879	4
1	63600001	1.10866	1.04879	4
1	63650001	1.00086	1.04879	4
1	63700001	1.07098	1.04879	4
1	63750001	1.00087	1.04879	4
1	63800001	1.03366	1.04879	4
1	63850001	1.09399	1.04879	4
1	63900001	1.10154	1.04879	4
1	63950001	1.0395	1.04879	4
1	64000001	1.02774	1.04879	4
1	64050001	1.00394	1.04879	4
1	64100001	1.04041	1.04879	4
1	64150001	1.01487	1.04879	4
1	64200001	1.06574	1.04879	4
1	64250001	1.05011	1.04879	4
1	64300001	1.07765	1.04879	4
1	64350001	1.04054	1.04879	4
1	64400001	1.07809	1.04879	4
1	64450001	1.02593	1.04879	4
1	64500001	1.10689	1.04879	4
1	64550001	1.1499	1.04879	4
1	64600001	1.04065	1.04879	4
1	64650001	1.07184	1.04879	4
1	64700001	1.02439	1.04879	4
1	64750001	1.06176	1.04879	4
1	64800001	1.08715	1.04879	4
1	64850001	1.02794	1.04879	4
1	64900001	1.03458	1.04879	4
1	64950001	1.02171	1.04879	4
1	65000001	0.970252	1.04879	4
1	65050001	1.07587	1.04879	4
1	65100001	1.08549	1.04879	4
1	65150001	1.0585	1.04879	4
1	65200001	0.996019	1.04879	4
1	65250001	1.06557	1.04879	4
1	65300001	1.086	1.04879	4
1	65350001	1.07591	1.04879	4
1	65400001	1.09462	1.04879	4
1	65450001	1.02528	1.04879	4
1	65500001	1.02394	1.04879	4
1	65550001	0.978745	1.04879	4
1	65600001	0.982517	1.04879	4
1	65650001	1.0815	1.04879	4
1	65700001	1.00614	1.04879	4
1	65750001	1.00976	1.04879	4
1	65800001	1.03002	1.04879	4
1	65850001	1.06171	1.04879	4
1	65900001	1.02651	1.04879	4
1	65950001	1.0368	1.04879	4
1	66000001	1.02443	1.04879	4
1	66050001	1.08794	1.04879	4
1	66100001	1.03173	1.04879	4
1	66150001	1.07632	1.04879	4
1	66200001	1.04658	1.04879	4
1	66250001	1.07016	1.04879	4
1	66300001	1.04718	1.04879	4
1	66350001	1.0302	1.04879	4
1	66400001	1.11591	1.04879	4
1	66450001	1.0241	1.04879	4
1	66500001	1.05769	1.04879	4
1	66550001	0.995234	1.04879	4
1	66600001	1.02606	1.04879	4
1	66650001	1.10519	1.04879	4
1	66700001	1.02409	1.04879	4
1	66750001	1.04098	1.04879	4
1	66800001	1.00386	1.04879	4
1	66850001	1.06522	1.04879	4
1	66900001	1.03834	1.04879	4
1	66950001	1.05742	1.04879	4
1	67000001	1.06823	1.04879	4
1	67050001	0.991584	1.04879	4
1	67100001	1.1091	1.04879	4
1	67150001	1.06958	1.04879	4
1	67200001	1.03692	1.04879	4
1	67250001	1.08443	1.04879	4
1	67300001	1.00606	1.04879	4
1	67350001	1.01333	1.04879	4
1	67400001	1.07755	1.04879	4
1	67450001	1.07507	1.04879	4
1	67500001	1.04296	1.04879	4
1	67550001	1.08515	1.04879	4
1	67600001	1.02287	1.04879	4
1	67650001	1.01686	1.04879	4
1	67700001	1.03568	1.04879	4
1	67750001	1.10867	1.04879	4
1	67800001	1.0363	1.04879	4
1	67850001	1.01184	1.04879	4
1	67900001	1.01065	1.04879	4
1	67950001	1.04791	1.04879	4
1	68000001	1.05032	1.04879	4
1	68050001	1.03156	1.04879	4
1	68100001	1.00507	1.04879	4
1	68150001	1.02742	1.04879	4
1	68200001	1.05815	1.04879	4
1	68250001	1.05879	1.04879	4
1	68300001	1.11336	1.04879	4
1	68350001	1.04012	1.04879	4
1	68400001	1.02916	1.04879	4
1	68450001	1.06801	1.04879	4
1	68500001	1.04851	1.04879	4
1	68550001	1.11612	1.04879	4
1	68600001	1.03041	1.04879	4
1	68650001	1.05665	1.04879	4
1	68700001	0.97436	1.04879	4
1	68750001	1.00776	1.04879	4
1	68800001	1.09041	1.04879	4
1	68850001	1.06052	1.04879	4
1	68900001	1.02022	1.04879	4
1	68950001	1.03672	1.04879	4
1	69000001	1.06006	1.04879	4
1	69050001	1.0357	1.04879	4
1	69100001	1.03048	1.04879	4
1	69150001	0.986523	1.04879	4
1	69200001	1.04735	1.04879	4
1	69250001	1.0743	1.04879	4
1	69300001	1.00939	1.04879	4
1	69350001	1.02906	1.04879	4
1	69400001	1.10702	1.04879	4
1	69450001	1.09185	1.04879	4
1	69500001	1.04516	1.04879	4
1	69550001	1.06864	1.04879	4
1	69600001	1.12471	1.04879	4
1	69650001	1.06689	1.04879	4
1	69700001	1.0459	1.04879	4
1	69750001	1.0646	1.04879	4
1	69800001	1.08552	1.04879	4
1	69850001	1.0754	1.04879	4
1	69900001	1.00953	1.04879	4
1	69950001	1.10526	1.04879	4
1	70000001	1.01321	1.04879	4
1	70050001	1.0926	1.04879	4
1	70100001	1.01905	1.04879	4
1	70150001	1.0161	1.04879	4
1	70200001	1.04091	1.04879	4
1	70250001	0.993836	1.04879	4
1	70300001	1.0256	1.04879	4
1	70350001	1.02855	1.04879	4
1	70400001	1.04311	1.04879	4
1	70450001	1.00664	1.04879	4
1	70500001	1.11449	1.04879	4
1	70550001	1.0621	1.04879	4
1	70600001	1.0819	1.04879	4
1	70650001	1.08601	1.04879	4
1	70700001	1.08251	1.04879	4
1	70750001	1.01676	1.04879	4
1	70800001	1.00329	1.04879	4
1	70850001	1.07276	1.04879	4
1	70900001	1.03169	1.04879	4
1	70950001	1.01572	1.04879	4
1	71000001	1.07875	1.04879	4
1	71050001	1.09909	1.04879	4
1	71100001	1.04729	1.04879	4
1	71150001	1.03244	1.04879	4
1	71200001	1.07687	1.04879	4
1	71250001	1.05121	1.04879	4
1	71300001	1.04207	1.04879	4
1	71350001	1.03696	1.04879	4
1	71400001	1.08061	1.04879	4
1	71450001	1.04242	1.04879	4
1	71500001	1.01806	1.04879	4
1	71550001	1.08828	1.04879	4
1	71600001	1.05347	1.04879	4
1	71650001	0.99228	1.04879	4
1	71700001	1.03742	1.04879	4
1	71750001	1.09883	1.04879	4
1	71800001	1.10451	1.04879	4
1	71850001	1.05488	1.04879	4
1	71900001	0.95507	1.04879	4
1	71950001	1.09997	1.04879	4
1	72000001	1.11217	1.04879	4
1	72050001	1.07028	1.04879	4
1	72100001	1.05516	1.04879	4
1	72150001	1.02478	1.04879	4
1	72200001	1.00921	1.04879	4
1	72250001	1.04242	1.04879	4
1	72300001	1.08357	1.04879	4
1	72350001	1.00006	1.04879	4
1	72400001	1.00791	1.04879	4
1	72450001	1.05178	1.04879	4
1	72500001	0.983218	1.04879	4
1	72550001	1.04064	1.04879	4
1	72600001	1.05484	1.04879	4
1	72650001	1.053	1.04879	4
1	72700001	1.08849	1.04879	4
1	72750001	1.03107	1.04879	4
1	72800001	0.994756	1.04879	4
1	72850001	0.986097	1.04879	4
1	72900001	1.02345	1.04879	4
1	72950001	1.15359	1.04879	4
1	73000001	1.05244	1.04879	4
1	73050001	1.07679	1.04879	4
1	73100001	0.970247	1.04879	4
1	73150001	1.03432	1.04879	4
1	73200001	1.07105	1.04879	4
1	73250001	1.00056	1.04879	4
1	73300001	1.04391	1.04879	4
1	73350001	1.01929	1.04879	4
1	73400001	1.02998	1.04879	4
1	73450001	1.09454	1.04879	4
1	73500001	0.96553	1.04879	4
1	73550001	1.03852	1.04879	4
1	73600001	1.04654	1.04879	4
1	73650001	1.04535	1.04879	4
1	73700001	1.02236	1.04879	4
1	73750001	1.02248	1.04879	4
1	73800001	1.02731	1.04879	4
1	73850001	1.04505	1.04879	4
1	73900001	1.01006	1.04879	4
1	73950001	1.0819	1.04879	4
1	74000001	1.05488	1.04879	4
1	74050001	1.04332	1.04879	4
1	74100001	1.06807	1.04879	4
1	74150001	1.08313	1.04879	4
1	74200001	1.00159	1.04879	4
1	74250001	1.02719	1.04879	4
1	74300001	1.0551	1.04879	4
1	74350001	1.11217	1.04879	4
1	74400001	1.02139	1.04879	4
1	74450001	1.09495	1.04879	4
1	74500001	1.05496	1.04879	4
1	74550001	1.04415	1.04879	4
1	74600001	1.09698	1.04879	4
1	74650001	1.04706	1.04879	4
1	74700001	1.07036	1.04879	4
1	74750001	1.06159	1.04879	4
1	74800001	1.06507	1.04879	4
1	74850001	1.03696	1.04879	4
1	74900001	1.06006	1.04879	4
1	74950001	1.05137	1.04879	4
1	75000001	1.05629	1.04879	4
1	75050001	1.02947	1.04879	4
1	75100001	0.992043	1.04879	4
1	75150001	1.09839	1.04879	4
1	75200001	1.05087	1.04879	4
1	75250001	1.02527	1.04879	4
1	75300001	1.0271	1.04879	4
1	75350001	0.976565	1.04879	4
1	75400001	1.11248	1.04879	4
1	75450001	1.01693	1.04879	4
1	75500001	1.08413	1.04879	4
1	75550001	0.993936	1.04879	4
1	75600001	1.02734	1.04879	4
1	75650001	1.06231	1.04879	4
1	75700001	1.03542	1.04879	4
1	75750001	1.06765	1.04879	4
1	75800001	1.02325	1.04879	4
1	75850001	1.04087	1.04879	4
1	75900001	0.999134	1.04879	4
1	75950001	1.07483	1.04879	4
1	76000001	1.05031	1.04879	4
1	76050001	1.03535	1.04879	4
1	76100001	1.07111	1.04879	4
1	76150001	1.01521	1.04879	4
1	76200001	1.04076	1.04879	4
1	76250001	1.05161	1.04879	4
1	76300001	1.0637	1.04879	4
1	76350001	1.00611	1.04879	4
1	76400001	1.09532	1.04879	4
1	76450001	1.02691	1.04879	4
1	76500001	1.01929	1.04879	4
1	76550001	1.05327	1.04879	4
1	76600001	1.04133	1.04879	4
1	76650001	1.08341	1.04879	4
1	76700001	1.04929	1.04879	4
1	76750001	1.09922	1.04879	4
1	76800001	1.0634	1.04879	4
1	76850001	1.00919	1.04879	4
1	76900001	1.04727	1.04879	4
1	76950001	1.09818	1.04879	4
1	77000001	1.05029	1.04879	4
1	77050001	1.03014	1.04879	4
1	77100001	1.01298	1.04879	4
1	77150001	1.06575	1.04879	4
1	77200001	1.01064	1.04879	4
1	77250001	0.972147	1.04879	4
1	77300001	0.996214	1.04879	4
1	77350001	1.05752	1.04879	4
1	77400001	1.01553	1.04879	4
1	77450001	1.08	1.04879	4
1	77500001	1.01478	1.04879	4
1	77550001	1.04227	1.04879	4
1	77600001	1.08004	1.04879	4
